Topic,Count,Name,Representation,Representative_Docs
56,17,56_tire_car_rear_rim,"['tire', 'car', 'rear', 'rim', 'store', 'new', 'person', 'replace', 'say', 'guy']","['store time tire repair always repair tire free charge even though buy tire car still <org> tire ask come see need new tire last time wait nature beast car repair even rotate tire free well last visit friendly staff easy deal', 'experience relatively new <org> store occur three successive day day would result five star review third day pull average way downnni first take wifes car friday memorial day rear tire longstanding slow leak night put air tire friday right rear tire show low dashboard friday afternoon pump back drove around bit take firestonennthe gentleman counter agree might case put enough air night cause warning light go enough really inflate also give pointer cheap way find leak come potentially even patch money tight grateful impress simply try sell four new tire wheel drive vehicle replace one tire mean replace fournnthe next morning right rear tire flat take back time put car rack ostensibly find leak rear tire case appear stem put air good reparable repair tire include replace air pressure sensor one ran north 200 leave satisfied customernnunfortunately monday right rear tire flat take back different service experience young guy charge day holiday understand wasnt team initially seem resistant idea miss something turn find slow leak fast leak right rear tire nail embed tire upshot buy four new tire service tech give credit two repair previously amount 60 200 plus already spend apparently sensor would replace anyway even new tire never apologize miss nail make come second time nni also suspect mislead tire option steer toward high price model go research option <org> website website list seven option particular make model car chevy equinox range 89 149 per tire store however tell cheap option recommend suv 119 tire cheaper option car tire rather truck tire point see website apparently couldnt pull computer sale desk guy say would like word whomever put together website nnlong story short begin really like place professionalism find opinion since decline significantly base failure find nail failure apologize mistake seem shady guidance select tire store convenient live nearby next time think ill go back old tire place', 'location absolute bad customer service excuse manage store hire dude customer service skill first buy tire tell would take hour three hour laternext two week later one new tire blow highway call roadside show new tire flatno nail get another big say place buy use old stem didnt mount tire correct safe make feel two week later tire blow seal go bad go <org> big one store stand mnutes finally guy <person> ask need help tell story mount tire wrong blow say tire seal go bad go car roll tire say dont see nails hello say seal go bad explain store <fac> phx mgr say would replace tire free could get cuz didnt want chance drive spare guy say dont see problem tire wil remount think get hourlol <person> break news mechanic rip inside seal bead need put new tire dont one stock tell store <fac> 15 minute away one waiting arrange get itnope present bill 45 mount balance new tire rip inside tell way pay dime want mgr dude come tell situation tell call <org> store get tire ive hour appointment less hour well super <person> come back say cant get tire tomorrow order one kid oh dhe say well waive 45 chargeomg customer service bad guy tore tire ask tire rim garage polite leave outside door offer load back car <person> say would call tomorrow tire come next day pass call <person> call wed day later <person> say oh yesterday checkguess tire come go another store pick one upareyou serious dude come find <person> never order tire nobody call next day <person> say use paperwork give get new tire storei say paperwork never give anything people beware storeive three time time get bad poor management follow thru timliness never meet excuse inconvenience worth go location say big']"
57,17,57_brunch_sunday_benedict_amaze,"['brunch', 'sunday', 'benedict', 'amaze', 'good', 'egg', 'great', 'fac', 'poach', 'fruit']","['best sunday brunch ever defiantly worth experiencenni come sunday brunch family celebrate brother master degree highly impressed service quaint lavish buffet set section fresh fruit typical pineapple strawberry exotic dragon fruit star fruit yogurt dim sum section seafood section like shrimp oyster antipasto dessert french macron amaze almond cooky much everything taste delicious dumpling authentic dessert take cloud food truly impeccable nnthe ambiance contemporary classy live jazz band play modern tune melodious nni dont know begin awesome wait staff everyone maitred busser give exceptional service wish could remember name waitress im write month post experience truly outstandingshe always smile make sure everything like nnyou havent true sunday bruch <org>', '<person> come sunday brunch get catch late great opt sit patio nice warm day patio doggy friendly cool would love bring dog think eat small dog brunch nnthey great brunch menu opt grilled chicken pie flatbread call name side french fry order biscuit beer gravy 10 include choice 10oz az beer flatbread good flavorful light thin bread bake perfection <org> biscuit beer gravy good toonnwhy star service good slow', 'nice sunday brunch vary menu tasty food adjacent <fac> crowd brunch place food good']"
58,17,58_store_employee_cashier_customer,"['store', 'employee', 'cashier', 'customer', 'people', 'sale', 'assist', 'work', 'find', 'check']","['great selection price cheap <org> ive noticednnbut wait eternity check everytimennthe last time go one register open cashier take sweet time sense urgency didnt call anyone assist like 10 people wait kid people quickly lose patience finally poor old woman behind walk find manager cashier arrive lickety split complainednncustomer service management need major work like store aside', 'employee need pay good attention stock product 3rd time find register product another price advertise wasnt <org> card employee place product wrong location wrong pricennother good location wine beer liquor little price 15 oz antibiotic cream small roll first aid wrapnngood convenience youre stick downtown area however since phoenix drive first walk last city plenty place go thing stock price mark correctly wont back unless absolute emergency piss bad feel like ive gotten mug every time step foot store', 'wow moment walk door moment step outside felt lose inside maze search whole store employee finally find one next isle need look tell next isle lock cabinet help customer proceed pass break room find practically entire store break room hang ready pay stand check line 2nd employee actually sale floor stand register clean really need another review say work retail hold standard high store terrible customer service another reason shop <org>']"
59,17,59_dog_hot_bun_chicago,"['dog', 'hot', 'bun', 'chicago', 'fry', 'poppy', 'cart', 'topping', 'owner', 'taste']","['get showgirl dog showcases ingredient load hot dog scream supremennthis hot dog spot conveniently locate near <org> semicorner <fac> outside staff bring dog readynntheir french fry fry textured delightfully nnif crave hot dog spot place', 'head back strip night gamble streak <org> stop grab snack <org> want something small simple opt 4pd hot dog forget big pd really suppose order number well already screw say hot dog please rate tasty least know hot dog safe friend basket fry even split hot dog think chili would perfect fry hot dog well think tend get delirious snack youve gamble night hit deli 3amnwhere soda machine go', '<org> <fac> newly open establishment somewhat unfortunate location <fac> <fac> adjacent exotic bird store across street <org> favorite <org> hope rent low place look like go hard time nnon thursday night around 730 arrive ready big juicy allbeef frank advertize website one couldnt refuse well id refuse hot dog everything else id take moderation starter restaurant use hot dog cart various phoenix la vega location expand restaurant back december 2010 generally hot dog cart find food hit miss depend cart restaurant get hit miss one building bake tater tot taste oh glorious nothing special tot taste like store buy tot ive never bake seem really make difference crispy greasy perfect mix salt pepper portion top large unfortunately end tremendous praise id pay <org> im picky chicago hot dog really long make properly mustard celery salt sport pepper tomatoes relish onion pickle spear steamed poppy bun im good go dawgfather get right except two ingredient unfortunately important one bun dog bun use chicago dog standard white bread bun slightly toast huge dog im assume advertised <org> dog <org> best work small leathery dog almost hidden underneath topping would rather big juicy plump <org> dog topping perfect job withnnafter meal tell could choose steam poppy bun grilld white bun tell could notify order point may moot anyway saw one customer come hour sit restaurant unless place take quickly go hemmoraging money faster <person> brain another quick add chef <org> really nice helpful guy seem extremely interested make sure customer happy tell everything need know order would want certainly get come people skill choose dog sell customer assemble dog lose right isnt say normal arizona hot dog cart']"
60,17,60_de_le_et_u00e0,"['de', 'le', 'et', 'u00e0', 'que', 'un', 'en', 'qui', 'la', 'une']","['je ne comprends pas la rivalitu00e9 montru00e9al ny avec les bagel en toute honnu00eatetu00e9 jmen fou je trouve que sobstinu00e9 sur de stupiditu00e9s ru00e9cemment avait un du00e9bat mon ami et moi sur qui fait les meilleurs bagel entre <org> et <org> je doi admettre en toute sincu00e9ritu00e9 ne pa voir de diffu00e9rences la majoritu00e9 de fanatique mange leur bagel avec du fromage u00e0 la cru00e8me et je doi admettre u00e0 mon tour que pa quelque choose que jaime jaime mieux le fromage de chu00e8vre genre le sabot de blanchette bien croulant avec une overdose de jambon polonais sinon juste du beurre trop de beurre mieux que pa assez je comprends le monde qui dit que cest plus dur manger que ceux de ny parce que cest moins u00e9pais mais surtout lu00e0 que jtrouve que u00e7a fait son charme jaime bagels vraiment bien ru00f4ti parce que le cu00f4tu00e9 dur et tru00e8s cuit cest mon truc nnle bon cu00f4tu00e9 frais pa cher la majoritu00e9 de restants de change nous permettre daller plus loin et davoir de bagel frais le vendeur mu00eame dit voyant que ju00e9tais en arriu00e8re de la ligne et navait plus personne apru00e8s moije vais te donner de bagel chaud si tattends minute hell yeah je veux dire directement sorti du four bon service courtois et rapide cash seulement pa mal un petit commerce avec fridge qui du fromage la cru00e8me du saumon fumu00e9 et voia', 'du fromage u00e0 lintu00e9rieur dun sandwich smokemeat du00e9solu00e9 mais non et pourtant <org> le pru00e9sente comme le sandwich <org> pour moi u00e7a ne passe pa le test loin sen faut et pour bien de raisons dabord <org> noffre pa de choix entre une viande fumu00e9e maigre ou ru00e9guliu00e8re ensuite la viande est mince comme du papier les u00e9pices donnent un u00e9trange gout de sucre u00e0 lensemble puis enfin le pain de seigle est imbibu00e9 de gras de cuisson et voulu le tout servi avec une portion de frittes du00e9congelu00e9e nnles point positifs un menu tru00e8s variu00e9 avec un choix de steak et diffu00e9rentes assiettes de poulet un bon choix de vin un du00e9cor chic et trendy de banquettes propres et confortables le service est tru00e8s bon et rapidennvous laurez compris je suis plutu00f4t partagu00e9 u00e0 propos de ce reuben situu00e9 sur <fac> si oublie le sandwich deli qui devrait u00eatre la spu00e9cialitu00e9 maison bon resto dans lensemble', 'le cabaret la tulipe offre la meilleure raison en ville pour beugler une chanson dace basennje parlerai dans cet avis de soiru00e9es dansantes qui prennent lieu les vendredis et samedis soirs <fac> est dabord et avant tout une salle de spectacle mais comme je ne suis jamais pru00e9sentu00e9 en tant que spectacteur je ne peux pa parler de la qualitu00e9 de la scu00e8ne nnpar contre jy ai suffisamment dansu00e9 fort sur de la musique nostalgique pour parler de son plancher avec une certaine autoritu00e9 le verdict briu00e8vement cest quil nexiste peutu00eatre pa une autre soiru00e9e en ville qui interpelle mieux notre cu00f4tu00e9 quu00e9tainennla salle est u00e9tagu00e9e par paliers u00e0 partir du bar u00e0 larriu00e8reou00f9 se tiendront farouchement ceux qui se mu00e9fient du plaisirvers le parterre et finalement la scu00e8ne u00c0 chaque pa vers le fond le chance de se retrouver avec des gen qui dansent sans complexe augmentent pa dexceptionnnon sentend <org> nest pa une sortie tru00e8s snob le jean et le tshirts ru00e8gnent sur les gar comme sur le fille le soiru00e9es sont dailleurs plus populaires aupru00e8s aupru00e8s dune clientu00e8le un peu plus u00e2gu00e9e que celle de club peut sattendre u00e0 du beau monde entre 25 et 35 le vendredi 9000 et entre 30 et 40 le samedi 80 u00c7a du00e9borde dans les deux sen de toute u00e9videncennle point de vente que vous serez entouru00e9 de centaines de personnes qui ont probablement le mu00eames envy folles que voussoit de faire du headbang sur smell like teen spirit comme si cu00e9tait 1991 ou dimpressionner leurs amis en se souvenant de toutes le parole de real slim shady ou de danser sans ironie sur sweet dream il faut aussi faire mention du bref passage francophone u00e0 chaque soiru00e9e qui remplit la salle dun chu0153ur plusoumoins u00e0 jeun sans fautennil un prix dentru00e9e de cinq dollar et le consommations sont offertes u00e0 de prix raisonnables mention spu00e9ciale u00e0 lu00e9quipe de bartender qui assure un service tru00e8s rapide en du00e9pit de lachalandage cest mu00eame possible de payer par du00e9bit sans trop taper sur le nerfs de tout le monde notez que le vestiaire est obligatoire en hiver nnla soiru00e9e nemballera certainement pa tout le monde et le choix musical sur quatre heures des point fort et des point moins fort mais de long en large <fac> ru00e9compense ceux qui sont pru00eats u00e0 laisser un peu dorgueil u00e0 la porte quatre u00e9toiles']"
61,16,61_expectation_steak_taste_menu,"['expectation', 'steak', 'taste', 'menu', 'high', 'online', 'food', 'bad', 'salad', 'org']","['begin review im lossnnmy expectation national chain family restaurant must high consistently disappoint <org> exceptionnnmy grandson pick <org> every year birthday dinner think partly walk every year handful plastic shark partly playground whatever reason love place <org> get star instead one nnthe service mediocre best food edible flavorless decor look like pick yard sale occasion wait 45 minute food party thats excessive amount time one side salad crouton two others even though identical salad daughter law order meal sauce side come drench gooey liquid waitress tell get sorry entree remove bill crispy jumbo shrimp anything crispy jumbo taste soggy bland fortunately cocktail sauce serve completely mute flavorless dish also order smores dessert pretty tastynnbottom line highly overprice marginal quality food substandard service go somewhere else youll glad', 'bun number get select favorite cheese service good small restaurant praise stop happen burger two couldnt put finger something miss flavor longer make place one best burger shoppes town critical part <org> one best use place look forward enjoy great food nn like plan head go eat check online menu save time find possibility possibly new choice get find online menu restaurant menunit frustrate peruse online menu result item literal menu get business update online menu get expectation enjoy online menu available bad business practice dont care enough give best customersnn potato salad signature staple establishment bad bad bad business decision guess list online menu rude disappointment arrive look alternative friesnn decor change probably near decade least place problem sadly match food', 'like review high hope excitement eat <org> group six arrive dinner ready eat delicious food gonna wow unfortunately didnt happen take forever overall service want great either take 20 min bread every time water glass empty ask moremy order beef wellington good ribeye steak good season opinion also ceasar salad excellent onion soup excellent mac cheese taste truffle oil huge let cause love macncheeseanyways badour friend order ny strip steak medium well come black mean black waiter tell char suppose way let tell taste like charcoal properly char steak send back waiter say would another 45 min another steak unacceptable ask manager try rectify get another steak min unfortunately time steak medium rare suppose medium well send back choose order anything else average check 100140 per person def worth would recommend mon ami gabi paris steak ramsays wont back']"
62,16,62_rude_manager_tell_woman,"['rude', 'manager', 'tell', 'woman', 'employee', 'harassment', 'treat', 'door', 'person', 'witness']","['night manager rude unprofessional yakking personal phone call sale floor rather assist customerswas even rude fellow employee actually help customer woman unbalanced clearly suffer mental health issue way person verbally assault others allow work retail settingever mention threat type loose cannon individual pose society general jeez walk place spend money kid instead get yell psychowho turn manager quite obvious witness tonight <org> pretty low hiring standard management thanks ill spend hard earn money elsewhere place customer need actually matter', 'bad experience ever staff need training customer service treat woman ask gentleman front line bathroom give attitude tell go next door didnt want waitn proceed tell friend reason line take long girl front bill issue say want speed encourage pay bouncer tell kick line like wtf thats tell moron whole experience completely embarrassing waste time ask talk manager employee look dumbfounded didnt want give correct names white guy come front claim manager nothing help lie say friend yell girl front wasnt true first say name <person> end say name <person> nothing help say threaten ask district manager info <person> nice bouncer last night try help <person> keep order make leave want manager infon im glad sober last night way friend treat horrible last night vega ruin make sure family friend know definitely return', 'bad experience racist woman check family check july today mother check 3rd floor even though 20 minute check time check concierge tell room number say would ready aunt another line check want room floor weve come concierge name <person> smile mean rude felt racist every customer go aunt <person> nice smile soon aunt come look surly act superior mean nnwe ask could get floor 3rd floor say none fine ask room number pay tell couldnt tell information everything ask rude feed go another clerk actually tell room available 3rd floor tell room number <person> nerve walk away customer come new concierge try defend rude call whole attitude horrible ask manager complain come stay <fac> almost everytime never treat badly royal witch nnwe actually race filipino act look condescend nni honestly hope reprimand fire horrible may come back ever entire family upset']"
63,16,63_facial_skin_face_daughter,"['facial', 'skin', 'face', 'daughter', 'acne', 'person', 'product', 'massage', 'schedule', 'treatment']","['highly recommend <person> facial amazing use wonderful product completely help correct skin know stuff', 'love love love <person> discover <person> via <org> deal 35 either facial massage decide give try amazing facial customize skin type really leave feel nice clean smooth take much time massage product face maximum result really weird sensitive skin get congest dont get facial every couple month <person> skin look amazing fresh facial always include neck shoulder massage really take time ive also full massage <person> feel light relaxed great package website massage facial end save little money love <person> much buy mom massage facial package even shes hook appointment go fast usually schedule week ahead never problem sometimes keep check might find appointment sooner never let anyone else touch face ever <person> business long live city', 'bring daughter fuchsia two year ago last minute facial call lot place sunday morning place could fit last minutennmy daughter breakout think facial would serve well immediately become member think 59 membership would force get something although stay home mom year still accustom spend much money myselfnnmy daughter face clear quickly follow express facial eventually sign monthly facial well skin stay clear consistent facial currently daughter 14 16 get monthly facial nnthe place clean welcome never regular facial come <org> one facial <org> salon nice think people snottynni later second facial massage <org> salon also nice however go back second appointment wait 20 minute leavingnnso mostly facial <org> remember place <org> price much good quality well well nnnever feel pressure get membership daughter lady pressure buy product either product expensive <org> product last really long time worth nnwe start get pedicure <org> last year daughter get infection toe get pedicure hole wall place cost pedicure little <org> infection daughter foot teach cheap areannfuchsia great place happy service weve get theyre flexible great make change appointment due daughter busy school schedule nnmy girl still breakout time regular facial extraction really help skin confidence appearancennafter member quite time finally cancel last summer problem schedule receptionist schedule day big event show day facial manicure pedicure tell schedule following day happen twice could coordinate three together without one wait become hassle schedule']"
64,15,64_time_give_pizza_person,"['time', 'give', 'pizza', 'person', 'service', 'waitress', 'food', 'stew', 'opposite', 'place']","['meh im really impressed havent eaten yetand would give food try point didnt best service ive visit thats oh important <person> nni go quick stop <org> game happy hour special actually really great offer draft service however leave much desire im pretty much blind never see tap choice unless theyre right front ask bartender could let know tap start name face opposite direction couldnt hear save life ask repeat let exasperated sigh repeat face opposite direction give get drink barely hear blueberry pilsner ok frustrate didnt really get wantednni love front area space openness front windows summer month bad want try place decor shall back try food im warning <person> dont disappoint', 'im give <org> star food 15 star service want love place really know mom pop place fantastic review already <org> <org> think would cooler phoenician could make new place nnperhaps hit night random saturday service horrible take neighbor dinner comment could die back wouldnt notice wait least minute anyone come give menu take drink order alert first time establishment ask recommendation give wtih minimal enthusiasm try give eye nod stop short get refill drink meal nnon plus side food good crave since initial visit combination plate let taste yummy chili relleno taco enchilada fantastic neighbor get special seafood enchilada rave well nni definitely visit service isnt good maybe ill turn new special takeout place', 'like love din saturday even place packed get host stand check require min pleasantly surprise show table soon check reservation suspect never would get table without one nnour server <person> staff clearly enthusiastic restaurant execute mechanic meal well <person> seem knowledgeable menu item pair beverage enjoy item order especially nosh board two butter lettuce salad tomato soup roast smoke pork chop pork stew bit disappointment large slab corn bread appear intend crumble stew however season interesting way add anything stew find service bit abrupt server various food runner come go quickly without ask need anything hard time place initial drink order request refill slow peoplennwe enjoy general atmosphere restaurant characteristicofphoenix wall window completely open outdoors sound level inside restaurant quite high sit outdoors weather permit might good choice want actually conversation dine']"
65,15,65_person_awesome_thank_car,"['person', 'awesome', 'thank', 'car', 'video', 'convertabathnsharon', 'shes', 'helpfulness', 'dialog', 'service']","['<person>', 'recently pleasure <org> remodel shower start finish pleased service kindness helpfulness expert service receive special staff <person> <person> <person> make every effort see need meet beautiful new shower make acquaintance special company thank convertabathnsharon', '<person> provide great service come art show put together beautiful video painting combine photo video dialog music delight work blessing work <org>']"
66,15,66_appetizer_food_price_party,"['appetizer', 'food', 'price', 'party', 'sangria', 'order', 'service', 'expect', 'saving', 'birthday']","['mixed feeling buffet hope give idea place nnfirst downtown inside <fac> right tell dont expect much <fac> small enough <org> roomy locate middle <fac> view place look elegant nicely build spin pricing cheap course cheap price tend get less average nnthe staff seem nice courteous always plus even waitress seem nice well go early morning probably open bet go middle shift cheek probably sore smile theyre probably anxious go home nnconsidering <fac> likely food probably overcook sit quite sometime mind tend bit hard chew chewy chew like fact still wide variety food omelet station entertaining omelet chef one enjoy eat even though food bit overcooked hungry eat anyways nnafter two round decide call day wasnt happy dessert station wasnt even open buffet dessert station breakfast oh well expect cheap buffet nni would recommend really hungry really dont care long food cook otherwise dont set hope high come downtown much really put expectation high', 'sure food tasty salad fresh sauce great pasta flatbread good though worth price however service truly terrible reservation 15 people birthday party weekend would spend lot money drink appetizer main meal ask whether could bring cake get condescending let know earlier pastry chef make cake 35 charge regardless whether cut response follow hang manager needless say reservation cancel hour party happy leave cake home dont hang still get money patronage salad worth anomaly group hillbilly last birthday party go service strange slow even though restaurant virtually empty order every appetizer multiple cocktail entree special several bottle wine pricey place expect treat value customer want alternative <org> beautiful tasty slightly less pricey happily accommodate party even 5hrs go start time cake move party street give friendly people money', 'go party wife dinner two couple <org> food good exactly would expect price nhowever service shameful half group order salad come together perfectly delicious main course order steak order seafood platter steak bring time seafood platter include mention minute able flag busboy inform miss dinner take minute hunt waiter minute bring food steak sit table 10 minute wait everyone serve top waiter hide rest night never apologizes sure bill include 20 gratuity party moreni guess since tip lock service importantnni also want mention hostess <person> busboy <person> helpful commend one care enough apologizennto top charge 50 corkage fee know strip 20 30 high comparable strip restaurantsnnfinally price service much well']"
67,15,67_skate_course_golf_play,"['skate', 'course', 'golf', 'play', 'ice', 'grass', 'rink', 'pro', 'fun', 'round']","['<org> gear hockey public skate time short expensive try rent skate pair luck first pair lace cobble together different skate blade dull round like old butter knife second pair well left blade bent right 10 degree angle make impossible skate last pair bit well wholly unusable wasnt experience experience group skate abuse hadnt see sharpener maintenance quite time nnwe decide stick <org> <org> bit drive professional operation start finish new skate longer skate time pro shop caters skater hockey', 'seriously golf course doesnt allow spectator watch golf tournamentnnplayed <org> tour event course bad shape mud grass rough fairway really patchy bad fact professional event tell play lift clean place within clublength usually lift clean place horrible storm condition already muddy almost always within scorecard length 812 inch time full clublength thats take find good lie many case understand bad lie part game 90 lie pretty sketchy green need cut roll stimp really slow event april grass grow like crazy afford cut em downnnreally disappointed kick player parent course player drive california tournament youre gonna force parent course one group parent force leave 9th hole halfway thru round already another mom tell offer pay fee play would let cart follow son turn tell instead able watch son play go back hotel sat room thanks ruin little family trip vegas watch aspiring golf pro son play tournament nnhorrible customer service bad condition course thats hold event wont back unless round pay someone else spend reason im give star cart attendant morning really friendly green potential lot grass layout fact kind fun par course pretty tough n2 star debatable nice', 'come visit parent 4th july think would fun go skate kid fun bad customer service experiencednn staff seem interested dog lobby really dog right front snack bar help skate rental give pass order find staff snack bar skate rental purchase pas find customer service hang outnn skate little hour notice ice little rough frequent <fac> think time zamboni would come smooth ice ask say werent many people skate check ice say skateable guarantee even end hour really bad seem put every time come something even hear say maybe could close early almost seem like count ice unskateable everyone would leave early nnalso staff ice help situation would arise enforce rule really dont know honestly seem like could get ice without pay didnt moral skate nnon top like others point skate uncomfortable look like see well day nnthe bottom line staff didnt seem care job didnt seem put customer service anything else would actually rate zero star option youre thinking go think twice consider take drive <fac> another rink']"
68,12,68_burger_fry_place_dont,"['burger', 'fry', 'place', 'dont', 'gathering', 'youre', 'know', 'org', 'drivethru', 'kill']","['oh god please dont make eat ever nnwhen first move neighborhood make choice check local restaurant overall pleased half dozen restaurant occupy <fac> <fac> <fac> try <org> nnwhere begin okay walk first thing may notice filth im fancy pant love dive joint far dirt stain cleaned table multiple open fish tank stink whole place trash floor questionable odor galore dirty silverware ohmygod nni try brave order food sweet sour something another sauce goo like thick gooey goo gross whatever eat filth surround find unable eat eat share onestar restaurant none bad nnits odd ive heard many good thing place honestly dont know go way could place people rave know price good hey eat dumpster free go dont know maybe im snob maybe go day maybe deserve second shot sure honestly way could ever set foot place nni end pay check run across street <org> margarita try wash away memory', 'one bad experience life friend decide go check place local radio keep talk day decide go guy <person> report mock restaurant also go think hey wow kinda cool talk monster proportion burger fry fry lard however food arrive sit although wait staff scantily clad cottage cheese leg thighs sit friend decide take super burger challenge say finish lb burger meal would house kill ask burger wasnt free could longer find waitress owner say either pay come counter threaten violence stupid ask waitress tell never ever go asian also spew racial slur call go back come bear raise arizona dont know would go anyways dont go nnalso patron middle age men instead pay attention wife kid hide away nasty restaurant burger arent even really grill frozen patty <org> place machine roll burger cant even want medium burger torch fry although fry lard crap youre lonely loser place youre classy kinda guy want real food go generic burger place satisfied', 'ive pleasure din <org> many different circumstancesive enjoy drink small bite bar ive use sideroom largeparty friday lunch lent sweet life fish sandwich menu ive every type ambience bustling pack house table five slow early night table twonni love meat potato concern <org> see night entirely dependent upon server unfortunately many time ive ive almost come expect poor sloppy service really hard good server classy restaurant experience food industry minimal wait table sushi joint year high school seem think take effort bad server mediocre serverso constantly plague bad service placenncue rant first time bar bartender friendlyone actually recognize time <org> guy like bourbon yeah theyll make drink want theyll recommend drink didnt know wanted second time table service awfulsure busy night ten minute get water follow halfhearted ready yet didnt really excite good meal visit plague memory server keep attempt upsell would like garlic bread table refill fry guess could understandablebut ask want drink rock charge ice check parenthetical even make sense ask cut meat even something simple good beer ive tell dont know meat yeah dont know beer dont want think im complain unnecessarily im petty critique expect server pretend care enjoy job hasnnin short food delicious make burger egg name escape may favorite burger pennsylvania bone marrow rich buttery cocktail delicious bartender excellent lot come <org> <org> devil horseback perfect muscle well worth price meat cut rarely disappoint attend lunch simple twist fish sandwich excellent potato salad make droolnni cant stand consistently awful goddamn servicennill keep come back ill probably keep give 20 least bitch internet']"
69,12,69_cab_call_company_dispatch,"['cab', 'call', 'company', 'dispatch', 'dispatcher', 'rude', 'terrible', 'phone', 'driver', 'taxi']","['bad taxi cab company ever hour wait completely forget stay away didnt even want give estimate wait time first cab company hear clerk phone unpleasant please id rather keep call <org>', 'bad service ever ask cab 628 pm sunday get work 730 know dirt bag would take forever come since summerlin guy really dont cater local well 715 still call call guy back look cab dispatcher phone say taxi call 645 didnt answer hold phone whole time wait lady say dispatch new one shouldnt take long cab still nearby730 still nothing call say cab nearby keep go another hour take hour get cab unreasonable 12 hour shift shouldt wait hour lousy cab wish <org> would come back dam cab company stop target dont service local well anyway lv cab terrible', 'dont use cab service cost terrible call <org> cab company today get nearly 30 minute wait car finally decide call apparently driver wrong place people phone rude cab driver creepy call get cab back lady demand address <org> <fac> doesnt know end call <org> get another less rude cab service terrible terrible experience definitely use company']"
70,11,70_donut_doughnut_cake_glaze,"['donut', 'doughnut', 'cake', 'glaze', 'location', 'fresh', 'moist', 'apple', 'fritter', 'several']","['hunt good donut review several husband decide take chance try <org> theres catch 10 oclock night dont know fresh thing decide try anywaynnas walk owner put several tray load donut shelf mouth begin drool eye get big stomach fight dozen wed get nnafter several agonize moment selection make leave box begin stuff mouth best donut couldnt wait get home blueberry cake soft moist almost like muffin little crisp outside several big chunk apple apple fritter creme file bavarian one favorite nnthere huge selection fresh even hour bring cash accept credit card', 'convenient location locate right along <fac> great able get warm donut yummy glaze really early morning small location pretty good selection donut worker friendly helpful ask donut', 'perfect donuts get apple fritter maple long john twisty glaze donut chocolate glaze cake donut fresh didnt taste like theyd sit day like donut shop shall remain nameless moist frost right much littlennthe lady shop friendly even throw couple extra donut lady gent doesnt get good free place go place go donut whenever im vega quite oftennnas side note picture policeman wall pretty good indicator <org> love place cop know donut cant get good endorsement nneat <org> wont sorry']"
71,11,71_shake_wife_steak_taste,"['shake', 'wife', 'steak', 'taste', 'pudding', 'naan', 'lamb', 'great', 'lobster', 'lunch']","['boyfriend ate <org> anniversary dinner young poor didnt go still nice filling meal order oz filet mignon bearnaise sauce give oz lobster mash potato macaroni cheese order steak medium rare literally melt mouth good steak keen sauce though lobster mash potato good nothing special mac cheese sooo incredible make glad choose eat <org> recommend dip steak mac cheese wish money blow steak nnservice alright two server good refill water glass seem kinda annoyed didnt order much ask bring bread three kind werent good nice ambiance good food sure food worth price give student budget', 'wife decide nice dinner <org> show go dine <org> want check place across way think item menu price reasonable decide give try order cactus rise martini drink menu take first sip surprised good fruity light refreshing could barely taste alcohol know could feel sip nnfor main course cordon blue pasta surprisingly good special petit filet mignon small lobster tail include mash potates light wine sauce piece chorizo sausage though filet lobster bit undersized still taste great wasnt overly stuff end chorizo sausages mashed potato plus add different change flavor plow spuds service exceptional waiter attentive busser refill water every chance nnwould return yesnwould recommend others yes', 'go lunch husband order fountain drink caesar salad 12 basic cheeseburger 13 shake husband order drink specialty burger 18 plus fry 11 shake nneverything fine nothing special ive definitely well time like <person> want something fancy annoy like use rom tomato cheeseburger instead sliced tomatoesnnhe add sliced apple caesar salad fancy creative addition barely notice salad actually best part meal nnthe shake arguably bad first half pudding like real pudding pudding wasnt good opinion rest shake typical milkshake go like slurp shake good portion automatically halve mediocre pudding top sharing simply option shake nnthe fry truffle parmesan ok fancy creative top barely ketchup also taste different likely <person> recipe nnwouldnt recommend wont return decent quality particularly tastey therefore worth price']"
