Topic,Count,Name,Representation,Representative_Docs
39,13,39_tea_green_spice_boba,"['tea', 'green', 'spice', 'boba', 'teas', 'coffee', 'flavor', 'milk', 'black', 'peach']","['skinny great place find tea spice reasonable price 5nnfyi write review enjoy large mug <org> peach oolong blend deliciousnnit small business saturday <org> promotion last weekend look establishment drop dough happy find <org> <org> website head henderson take peeknnthis store tuck away little strip mall kind hard find close <org> partnni floor variety breadth tea offering 140 type tea range typical flavor english breakfast earl grey think western style exotic aka expensive silver needle dragon well matcha eastern style also unconventional fruit flavor tea well herbal blend peppermint german chamomilennthere small glass jar fill small amount tea smell product without open bag nni get massive bag peppermint tea medium size formosa peach oolong taiwanese 56 hub get bag japanese style genmaicha unusual roasted japanese tea similar price well nnwe also get two free sample island strawberry green tea mix cool huh preparation method clearly write label bag loose leaf teasnnalso wonderful spice selection actually largely tea offering talk paprika im talk like different kind paprika select almost overwhelming mention stuff like bourbon vanilla bean paste luxurious get baker place heavenly like cook bake consider stock price quite reasonablennthey also oil vinegar however selection rather limited compare spice teasnni cant wait come back hidden gem henderson highly recommend place', 'little shop locate small plaza min 99 ranch chinatown parking easy parking lot available extremely limited seat two small table bar seating take reservation outdoor seat definitely recommend group serve <org> illy coffee lunch menu want sandwichnnnote every person must order least wine sit youre order anything elsenndessert prix fixe 19 share 24nfirst course amuse bouchenmain choice today dessertnpetit fournn today dessert la carte 12 menu 111 23 14ncaribnstellanjack cupnred rocknmtfujinn savory ncheese plate 9nfoie gras 18ncaviar 30njamon iberico prociutto 8nn lupicia tea green teanjasmin chinese green tea scent jasmine flower sweet aroma like spring breezentokio green tea delicately flavor sweet berriesngrapefruit green green tea flavor fresh grapefruitsnstrawberry vanilla green tea matcha flavor sweet fragrance strawberry vanillanparadise green green tea tropical fruit brightcolored flower petalsntsugaru green apple green tea japanese green tea flavor suntsugaru apple aomori prefecture japannn black tea nearl grey earl grey make keemun teanchampagne rise black tea flavor sweet strawberry champagnenmuscatnmomo peach black tea flavor japanese white peach peach leaf blendedndecaf sakurambo cherry black tea flavor japanese cherriesnn illy coffee nespresso 350ncappuccino 450nlatte 450namericano 4niced coffee latte 450niced americano 450nn prix fixe nedible menu serve apricot saucenamuse bouche pineapple sorbet white wine jelly njack cup serve alongside housemade cherry apricot cassis berry blackcurrant marshmallowsnpetit four cream puff chocolate custard raspberry currant jam nestle orange zest sauce serve alongside housemade passion fruit raspberry marshmallowsnnhighly recommend sit bar watch chef make dessert saw one guest order <org> chef pour heat sauce top sugar cover heat sauce melt cover cover dessert underneath glass fun pretty presentation nnabsolutely love amuse bouche pineapple sorbet wasnt overly sweet tart refresh white wine jelly compliment sorbet nicely well jack cup chocolate souffle banana creme filling inject right front fun watch souffle rise cream puff airy slightly crispy dough custard light airy like whipped cream housemade marshmallow tiny burst flavorsnnour waitress polite describe everything perfectly much enthusiasm nndefinitely fun experience would definitely come back try itemsnnnote check bathroom bidet waterfall sink faucet pretty decor inside sink', 'tea shop little place full amaze fresh real tea get 5stars nit open oh maybe year year half new <org> building happy see business seem go well nnthis tea shop offer tea kind bulk 50g 100g 150g cup go creative thing tea make smoothes lathes coffee tea blend feeling saucynnas tea offer amaze tea blend like green tea roobios teas black tea white tea health tea like spa relax spa energie ingredient tea real chunk goodness example right enjoy cup gateaux aux carrot tea name adorable know nthe ingredient tea pure organic roobios oranic honeybush cinnamon carrot piece see girofle spice nut specifically huge walnut dry raisin ginger coconut 10 maple like dessert tea dont need add sugar sweetener tea flavorful way steep hot waternnthey cute gift basket sale sometimes theyve get fancy cupcake cooky fidelethe card get stamp every cup togo every 50g bulk buy collect 10 stamp 11th tea 50g bag freenni cannot emphasize much fun try really good quality teas huge bonus fat regular hot water teas green tea super good tea benefit nni recommend try even youre coffee drinker nndefinitely meet returnworthy criterion ive ton time']"
40,13,40_buffet_line_price_org,"['buffet', 'line', 'price', 'org', 'get', 'waiter', 'good', 'per', 'refill', 'pay']","['service people friendly offer tip show watch whats available time etc also try upsell restaurant deal one offer discount <org> buffet claim top buffet nnthis location <org> bottle line long location probably <fac> closest hotel plus didnt show preference yet long line give enough time decide check phone good deal wait 45 minute around 10am plus another 30 hotel get seat decide <org> ka ticket 96 include service fee cheap seat category sell la reve 115 flat price zumanity 75 didnt mystere day go although hear never nni think price fair best deal plan ahead could probably get slightly good price online last minute ticket good able buy notsooutrageous price bf also notice <org> card offer good show ticket discount', 'im go give two star element werent bad saidi probably wouldnt eat last time ate buffet year ago nothing really change except price nnso national lampoon vegas vacation moment buffet think scene <person> <person> bargain buffet downtown food mislabeled yep happen look label pork loin didnt look like pork loin look good decide try well turn fish end best thing take nnit new year eve maybe thing look way thing seem look bit dry really oily nnim say wouldnt go back dinner buffet time maybe breakfast lunch buffet arent bad dont know would pay food free might turn', 'seriously negative review people think theyre get spend half price buffet expect quality oh heaven forbid dont get <org> buy kiannso review base solely new weekday champagne brunch buffet best deal vega else get unlimited champagne 1999 seriously review talk 30 40 brunch clearly dont know go 1999 weekdaysnnduring week really arent line im <org> elite get buffet line pas whenever im dont wait line nnthe food selection average maybe slightly good average selection brunch great breakfast typical lunch stuff server come around refill champagne constantly never run drynnif want spend 40 pay drink top go <org> regardless buffet go youre go fill go <org> spend half much get free booze']"
41,12,41_burger_good_buffet_go,"['burger', 'good', 'buffet', 'go', 'org', 'rib', 'stuff', 'pizza', 'quite', 'get']","['youre come quite night great steak id probably recommend one steakhouse <fac> taste much well still want good quality steak far good go like <org> something like able loud drink take shot prepare night cant ever talk <org> place nnthe <org> poppin time huge casino bar club far away probably keep energy atmosphere high matter nnthe steak good upscale steakhouse maybe top end liks <org> right line <org> <org> im fan <org> though nothing blow sock term quality nothing really complain consider price youre pay nnno issue come back wouldnt seek place wasnt nearby', 'could base option area go give straight opinionit day longnnthe place quite lively friday night actually quite loud get whole sport bar grill vibe go nonetheless seat right away opt outdoor patio nice casual simpleexactly look fornnwe start homemade chip salsa salsa fresh practically drink enjoy somewhat beer flavor ask beer tell maybe chef drink job accidentally drip little batch regardless good problem woofing downnni go turkey burger husband get regular burger mine come sauce choice avocado yummy stuff gluten free bun patty make house good except veggie burger freeze sauce somewhat generic bad sweet potato tot everything need begreasy sweet dessert anything else quite good nnthey werent best burger isnt much compare area regard <org> stand offer special throughout week weekend music fun theme fun relaxed atmosphere definitely worth stop area', 'ive many time thing set restaurant apart others view restaurant locate small airport sit large glass window clear view surrounding mountain small plane come go go two specific nites tuesday <org> tuesday eat buffet rib good also buffet catfish rarity buffet stuffed bell pepper among thing three favorite buffet 900 <org> eat rib nite 900 rib good give plenty side bread soup salad bar one price ive always like food service love view get dinner airport giftshop look around pick gift someone full menu include breakfast kid menu go rib buffet nite either way youll get rib oh yeah also old fashioned glass case revolve hold big pie big cake good stuff also outdoor seating actually sit right along plane park close runway']"
42,12,42_love_steak_dinner_dish,"['love', 'steak', 'dinner', 'dish', 'dried', 'fac', 'okay', 'asian', 'romantic', 'toro']","['think fall love <org> little time im first time go drink drink turn lunch happy hour <org> goto spot dinner vibe lay back cute enough date night patio spacious wonderful springtime cocktail patio perfect place casual business lunch occasion service always great soooo key food favorite part ive never single thing didnt love continue try new thing husband love mexican american im obsess anything asian influence menu prove one get mouth water nnfavorites nthe spicy shrimp caesar salad unreal delicious huge nisland style poke appetizer must try obsessednthe taco deliciousnim love spicy thai chicken bowlnnyou cant go wrong', 'crudo beautiful yet simple hidden romantic gem corn back shop area minute walk impress modern decor dim lighting warm atmosphere dining companion sat long dinner table enjoy incredible 5star 3course dinner pair exceptional cocktail concoction prepare impressive mixologist dish beautifully present several complex unique flavor really encourage savor every single bite albacore crudo favorite soft texture combine crunchy sweet apple lovely eat look pair win celery cocktail word crisp light refresh come mind notable dish include burrata tomato savory beef brisket plate seem group favoritennthe service invite hospitable add overall flawless din experience back area place nobrainer delectable dish unique cocktail live look perfect unsuspecting place date night spot start finish memorable experience thanks <person>', 'walk <fac> overwhelm simple beauty du00e9cor red theme love rednnwe head bistro arrive check menu would say represent asian fusion cuisine nosh raw tuna raw salmon spicy tuna roll appetizer delectable start salad caprese main course <person> order 72 hour kobe short rib halibut dish tasty cannot say food best however good thing seem happen fast company dinner unfortunately take time savor dish go back would probably check indian offering believe miss lamb trio dessert okay touch cru00e8me brulee okay best sorry say want fantasticnnto finish night suggest elevator gentleman head 23rd floor check amazing view lounge area offer advise believe also check area hotelnnyour constant companionnn <person>']"
43,12,43_close_business_sign_door,"['close', 'business', 'sign', 'door', 'say', '830pm', '2011', 'reopen', 'ago', 'take']","['want try since reopen sadly disappointed walk 830pm say close say could take really open sign say dont close 900pm instead take customer turn away cant seat still make food take money take leave apology explanation come back well give free dessert anything 830pm 855pm needless say wont back many option good service food cheap copy cat <org> around corner ill pay place actually care customer service', 'place <fac> great unfortunately shutter close available lease sign hang last visit two week ago several month ago sign door say restaurant close remodel apparently close good', 'place close desert item inside remove business phone number go voicemail full month email address post website go unanswered facebook page delete website still function hasnt updatednni advise <org> multiple time business close listing remain active im sure additionally yelper courteous enough leave review advise everyone place close reason removednni hate think people make special drive place longer business bad continue pay membership business long exists']"
44,12,44_smoke_cigar_vape_vato,"['smoke', 'cigar', 'vape', 'vato', 'kit', 'shop', 'person', 'buy', 'nice', 'pipe']","['laugh quit smoke need pennnas far staff go dealt <person> id say probably one knowledgable sale associate ive ever encounter vape shop time come close try sell anything ni pick bottle virgin vapor organic ejuice waynnnot best shop ive ever <person> take review 5nnnice shop great staff', 'new rep <person> hope spell name right yes kind dude start help choose smoking device literally 80 flavor choose know solid one already good experience great rep definitely recommend vape everyone smoke feel bad smoke guilty pleasure brilliant alternative prefer smoke actual cigs well taste smoke anywhere include house car never smoke leave nice aroma whatever flavor choose harsh lung gum teeth love go back another flavor week', 'hear brother law go vato vega im glad say visit twice saturday assist <person> monday pleasure meeting <person> time make feel welcome <person> <person> nice place small effective buy smoke one aloha blend churchill awesome smoke anyone like bolder flavor maduros hand roll right smoke well evenly large manufacturer stick nnwhen go back monday spoke <person> nice guy helpful want know find vato like cigar spend time didnt sell product shake hand meet leave store end buy another cigar day total day although come home vegasnni use <org> 30 50 coupon easy use welcome <person> use buy nice steel xikar vcutter cigarsnnif like cigar downtown vega make trip vato inside <fac> wont regret']"
45,11,45_phoenix_gilbert_try_next,"['phoenix', 'gilbert', 'try', 'next', 'super', 'salad', 'toy', 'favorite', 'cracker', 'also']","['<fac> one favorite resturaunts phoenix menu super interesting everything delicious though one thing delicious get every time usually get chicken green olive also kind swank trendy feel without least bit pretension make nice demonstrate super kid friendly place even box toy toddler play one time go host practically babysitted daughter playing toy box nice go grow kind resturaunt welcome child throughoughly', 'favorite restaurant phoenix area great place husband since im vegetarian hes meat eater wide variety side believe always offer couple vegan option wellnn favorite veggie mexican <org> brand ground beef egg jalapeno potato cheese love royale cheese pretty much cheeseburger fry wrap delicious crust usually half pasty leftover lunch next day keep overstuff good also definitely try banoffee piegraham cracker crust banana homemade caramel whip cream mouth water think also pretty big selection beer ive never heard thats thing nnthe space pretty small feel kind add ambiance complaint far away need one north phoenixnngo eat <org> bring leftover', 'husband visit parent phoenix memorial day weekend mom phenomenal cook folk dont like eat much want treat web research late great phoenix <org> seem fit billespecially read review organic local ingredient disappointnwe fabulous meal everything fresh flavorful green salad pasta dish amazing tile fish entree get super high mark say dessert also world good best gelato ever taste donut desert saucesoh boy definitely return <org> next trip phoenix urge everyone read try restaurant lastly leastly service impeccable']"
46,11,46_hawaiian_saimen_kahlua_moco,"['hawaiian', 'saimen', 'kahlua', 'moco', 'loco', 'food', 'mac', 'pork', 'order', 'hawaii']","['sure may best come hawaiian bbq heres love <org> im vegasnnthis place perfect escape overpriced overdone overhyped joint plague vega strip worth short drive offstrip tuck big styrofoam container rice meat mac salad frill pretense time common <org> fast food might serve break highend fare hotelsnnmost touristy place vega serve food budget price usually dont hot dog anywhere near strip easily dress 15 meal youre careful theres fear happen <org> though price always reasonable huge portionsnnkahlua pork mixed grill winner last visit look forward next time', '<org> <org> best hawaiian food mainland totally delicious reasonably price half sushi roll hello theyre practically pay eat get enough comp <fac> pay eat nni sucker chicken katsu sauce make break amaze katsu deliciously fry indulgence chicken tender crispy love another occasion order combo platter hawaiian style beef entree longer seem menu also great heart still belong chicken katsunnmy husband order saimin kahlua pork ive take bite deliciousnnthe seaweed salad best ive ever ive actually order split roll totally full nnthe malassadas delicious favor regulate food consumption save room ssada youll thank later nnfood authentic employee friendly service prompt', 'oh man id come heart beat cheapest best hawaiian food vegasnaloha locate 2nd floor <org> near <fac> get noon didnt wait long line order place cash coupon accept nthe menu plenty choose fromcombo plate saimen spamusubi loco moco breakfast etc order large saimen teriyaki combo plate mac rice saimen goodlots noodle tasty broth combo plate yummy also variety chicken pork beef ton rice good mac salad side portion large hey even youre still hungry itll roughly cost maybe order nthis order counter seat place staff nice though food come fast would definitely recommend return']"
47,11,47_appetizer_nice_scallop_fit,"['appetizer', 'nice', 'scallop', 'fit', 'ice', 'roast', 'beef', 'well', 'tasty', 'love']","['<org> pleasetwo kid three hungry adult salsa good fresh chip right amount saltiness cheese dip friend order large bowl blah eat didnt even begin wakeup taste bud pork burrito tender tasty flavorful best part experience ask spicy jalapeu00f1o margarita make delightful concoction become featured drink day firecracker nnall nice experience place design decorate nicely large garage door let fresh air bug screen comment dance techno music blaring noon didnt seem fit lunch holiday family crowd', 'awesome snackfood fastfood placennwe wind wait midnight special <org> arrive 7pm blind luck saw ad 99 cent shrimp cocktail decide see true ever shrimp kinda small get plenty em plastic cup cocktail sauce bottom eat much little want whatcha want 99 cent fit bill wellnnbut theres jumbo hot dog truly huge kid love 350 hot dog soda wife prettygood french dip didnt try look like could come several time repeat menu choice nnthis place good reason come fremont hotel since theyre treat well stay gamble bit', '<org> place generally go late night craving food well <org> call go hockey family game drinking favorite watering hole 2am peep restaurant always odd feeling waitress fabulous friendly attentive offer great suggestion food nni order pot roast melt well thought go sourdough bread toast perfect golden brown roast beef nice moist every bite like gravy sauce make roast beef even moist much delicious cheese well melt every bite oozzing cheese fry nothing special everything nice hot best late night snack one cure hangover next day']"
48,10,48_rolln_tempura_roll_consist,"['rolln', 'tempura', 'roll', 'consist', 'slice', 'soup', 'pink', 'course', 'eel', 'lobster']","['42 one star <org> rat restaurant course meal <person> restaurant <org> outstanding mr <person> run taste wynn early dinner reservation 530 pm 630 pm course 36 42 first course consist selection caesar salad soup country pate pate accompany tiny picked vegetable mustard large piece delicious breadnsecond course moules frites mussel scottish salmon oz steak frites roast chicken breast salmon steak salmon medium rare suggest waiter little sashimiish inside nice crust fish tasty sweet spear asparagus steak perfectly cook delicious crisp fry arugula nthird course choice ice cream sorbets slice choc tart cheese course select cheese nice small slice apple candy walnuts apricot baguette wine glass range 12 still water offer fuji btl ask ice water free ntotal tab 150 least ever spend top chef restaurant strip', '<person> go saturday night good thing place happy hour start 4pm end place close good thing beer drinker super cheap share food night start ninja roll consist crab spicy tuna stuff jalapeno top eel sauce favorite also pink lady scorpion love inventive name roll pink lady also pink soy paper pink lady cucumber avocadospicy crab crunch wrap soypaper eel sauce spicy mayo scorpion roll shrimp tempura cream cheese top kani masago eel sauce spicy mayo share chicken hibachi meal 1099 consists rice chicken veggie miso soup horrible much sauce drench chicken veggies miso soup make want gag rice nothing special white rice also come orange tart four star base sushi eat regular food sushi terrific', 'stumble place shopping excursion <org> timing couldnt good since arrive afternoon happy hour nothing order happy hour menu includingn stella artoisn blue moonn spicy tuna rolln rock shrimp ja rolln shrimp tempura rolln whitefish tempura rolln eggplant tempura rolln albacore tuna rolln filet wrap asparagusn crispy chickenn chocolate volcano cakennthe sushi fresh tempura crispy true testament place wife sushi actually enjoy sushi think eggplant tempura roll inventive good traditional roll youd wise skip crispy chicken completely tasteless dry chocolate volcano cake wasamazing could drink vanilla bean sauce come strawnnkeep mind basically happy hour review probably much cooler fancy offering <org> full menunnlastly shout <person> great bar tender']"
