Topic,Count,Name,Representation,Representative_Docs
47,18,47_de_le_et_u00e0,"['de', 'le', 'et', 'u00e0', 'une', 'en', 'un', 'la', 'est', 'qui']","['une excellente trouvaille u00e0 la vega le restaurant se trouve dans le <fac> et comme lu00e0 que je logeais choisit la solution de facilitu00e9 nnles hamburger sont ultra bons il en existe de nombreux diffu00e9rents compris un hamburger fallafel pour le vu00e9gu00e9tariens ou00f9 ceux qui font attention u00e0 leur ligne nle tout servi avec de frites en suffisance nnla cuisine est en cercle au fond du resaurant u00e0 la vue de tout le monde troisquatre cuistots sont en permanence et il des gross flammes qui su00e9chappent de cuisiniu00e8res un show en soi nnil est dailleurs possible de prendre plusieurs formules notamment avec boissons u00e0 volontu00e9 ou bien avec milkshake un peu lourd pour manger en mu00eame tempsnnlendroit est souvent bien rempli et il toujours une file dattente devant la porte mais en regardant mieux il toujours des table libres aussi donc la bonne vieille technique de ru00e9duire loffre pour augmenter la demande fonctionne toujours aussi bien sacru00e9 <person>', 'du fromage u00e0 lintu00e9rieur dun sandwich smokemeat du00e9solu00e9 mais non et pourtant <org> le pru00e9sente comme le sandwich <org> pour moi u00e7a ne passe pa le test loin sen faut et pour bien de raisons dabord <org> noffre pa de choix entre une viande fumu00e9e maigre ou ru00e9guliu00e8re ensuite la viande est mince comme du papier les u00e9pices donnent un u00e9trange gout de sucre u00e0 lensemble puis enfin le pain de seigle est imbibu00e9 de gras de cuisson et voulu le tout servi avec une portion de frittes du00e9congelu00e9e nnles point positifs un menu tru00e8s variu00e9 avec un choix de steak et diffu00e9rentes assiettes de poulet un bon choix de vin un du00e9cor chic et trendy de banquettes propres et confortables le service est tru00e8s bon et rapidennvous laurez compris je suis plutu00f4t partagu00e9 u00e0 propos de ce reuben situu00e9 sur <fac> si oublie le sandwich deli qui devrait u00eatre la spu00e9cialitu00e9 maison bon resto dans lensemble', 'le cabaret la tulipe offre la meilleure raison en ville pour beugler une chanson dace basennje parlerai dans cet avis de soiru00e9es dansantes qui prennent lieu les vendredis et samedis soirs <fac> est dabord et avant tout une salle de spectacle mais comme je ne suis jamais pru00e9sentu00e9 en tant que spectacteur je ne peux pa parler de la qualitu00e9 de la scu00e8ne nnpar contre jy ai suffisamment dansu00e9 fort sur de la musique nostalgique pour parler de son plancher avec une certaine autoritu00e9 le verdict briu00e8vement cest quil nexiste peutu00eatre pa une autre soiru00e9e en ville qui interpelle mieux notre cu00f4tu00e9 quu00e9tainennla salle est u00e9tagu00e9e par paliers u00e0 partir du bar u00e0 larriu00e8reou00f9 se tiendront farouchement ceux qui se mu00e9fient du plaisirvers le parterre et finalement la scu00e8ne u00c0 chaque pa vers le fond le chance de se retrouver avec des gen qui dansent sans complexe augmentent pa dexceptionnnon sentend <org> nest pa une sortie tru00e8s snob le jean et le tshirts ru00e8gnent sur les gar comme sur le fille le soiru00e9es sont dailleurs plus populaires aupru00e8s aupru00e8s dune clientu00e8le un peu plus u00e2gu00e9e que celle de club peut sattendre u00e0 du beau monde entre 25 et 35 le vendredi 9000 et entre 30 et 40 le samedi 80 u00c7a du00e9borde dans les deux sen de toute u00e9videncennle point de vente que vous serez entouru00e9 de centaines de personnes qui ont probablement le mu00eames envy folles que voussoit de faire du headbang sur smell like teen spirit comme si cu00e9tait 1991 ou dimpressionner leurs amis en se souvenant de toutes le parole de real slim shady ou de danser sans ironie sur sweet dream il faut aussi faire mention du bref passage francophone u00e0 chaque soiru00e9e qui remplit la salle dun chu0153ur plusoumoins u00e0 jeun sans fautennil un prix dentru00e9e de cinq dollar et le consommations sont offertes u00e0 de prix raisonnables mention spu00e9ciale u00e0 lu00e9quipe de bartender qui assure un service tru00e8s rapide en du00e9pit de lachalandage cest mu00eame possible de payer par du00e9bit sans trop taper sur le nerfs de tout le monde notez que le vestiaire est obligatoire en hiver nnla soiru00e9e nemballera certainement pa tout le monde et le choix musical sur quatre heures des point fort et des point moins fort mais de long en large <fac> ru00e9compense ceux qui sont pru00eats u00e0 laisser un peu dorgueil u00e0 la porte quatre u00e9toiles']"
48,17,48_pastry_croissant_malasadas_french,"['pastry', 'croissant', 'malasadas', 'french', 'bakery', 'baklava', 'baguette', 'canolli', 'almond', 'napoleon']","['malasadas make scratch oh ono still nice warm regular one caramel chantilly guava chocolate fill make perfection malasadas dough tasty texture light inside golden brown slight crunch outside filling make scratch well taste difference lot fill ooze careful take bite might make mess cant make mind one like best good nnthis store formerly know <org> locate strip mall corner <fac> across <fac> find <org> post weekend serve 808 pastry island well pastry chef walk carry dine zero malasadas slice cake case also still serve poke make order weekend plate lunch come also chef say hell make manapua service friendly love aloha spirt', 'quite honestly hate french always enjoy french pastry place decent selection much ambience inside well price quite tasty eat pastry food service good pastry fresh well would recommend place cure craving didnt look like fresh coffee case corner drink choice someone bag place big serving dude seriouslygive extra dessert anytime shoot pastry seriously would complain big tasty dessert let take home cant finish cant finish one dessert probably arent worthy site writting blog food relate idea go sample <org> write best pig blanket wont back soon napolean call name seem like good place cure craving', 'always like <org> bay area coffee pastry however awhile since make morning stop happy remember <org> bakery open early la vega become happy discover blueberry pastry really enjoy go <org> menlo park great little place morning latte pastry']"
49,17,49_game_sport_tv_bar,"['game', 'sport', 'tv', 'bar', 'watch', 'stadium', 'extra', 'seat', 'team', 'everywhere']","['watch lot football sport bar team local place schedule specific set team show particular tv place organization whatsoever im surprised go <org> one major local competitor tell exactly tv game place cant tell blank hole ground bill tv commercial place sport disagree strongly food great service decent dont come sport', 'well final coupe du monde end establishment start thing 1st go one <fac> 2nd tv go game extra time arrive quite impressed setup find sport bar lack oppose back home seating arrange almost perfectly great view screen matter even completely black go game extra time comfortable seating nice clean look plan eat saw lot plate come food presentation say food catch eye unlike eye catch glimpse game go extra time nacho windsor delicious mention tv go game extra time menu complicate twist sport bar twist tv go game extra time even private area seat 14 friend event event tv go whatever game watch go extra time service good staff friendly even well tv go game extra time good time except say aloud get problem fix time see lone score goal sport fan give try pray whatever watch go extra time cause case yet ascertain tv probably go', 'one best sport bar ever go vega locate conveniently inside <fac> really hard miss stadium style seat one big hd tv projector ever find sport bar small lcd tv every wall look get seat hard find get crowd good day also request channel change team sport youd like watchnnservers everywhere ive never problem others complain review ive always attend price pretty steep sport bar order seat food must order though agree seating limited give gonna eat seat stadium style area theres minimum much must spend reservation highly recommendednngreat place give star unfortunately nice place doesnt give experience true sport bar feel like guy know mean id rather watch big game local pub people true fan talk sht along bartender cigarette butt urinal pay ridiculously high price drink eat simply watch team play id sacrifice big tv rather small venue enjoy game good time bottom dweller true fan <fac> high people dont feel like true sport fan']"
50,17,50_brunch_sunday_benedict_flatbread,"['brunch', 'sunday', 'benedict', 'flatbread', 'great', 'amaze', 'egg', 'good', 'poach', 'breakfast']","['best sunday brunch ever defiantly worth experiencenni come sunday brunch family celebrate brother master degree highly impressed service quaint lavish buffet set section fresh fruit typical pineapple strawberry exotic dragon fruit star fruit yogurt dim sum section seafood section like shrimp oyster antipasto dessert french macron amaze almond cooky much everything taste delicious dumpling authentic dessert take cloud food truly impeccable nnthe ambiance contemporary classy live jazz band play modern tune melodious nni dont know begin awesome wait staff everyone maitred busser give exceptional service wish could remember name waitress im write month post experience truly outstandingshe always smile make sure everything like nnyou havent true sunday bruch <org>', '<person> come sunday brunch get catch late great opt sit patio nice warm day patio doggy friendly cool would love bring dog think eat small dog brunch nnthey great brunch menu opt grilled chicken pie flatbread call name side french fry order biscuit beer gravy 10 include choice 10oz az beer flatbread good flavorful light thin bread bake perfection <org> biscuit beer gravy good toonnwhy star service good slow', 'nice sunday brunch vary menu tasty food adjacent <fac> crowd brunch place food good']"
51,17,51_vietnamese_pho_hue_spring,"['vietnamese', 'pho', 'hue', 'spring', 'banh', 'noodle', 'bun', 'roll', 'food', 'saigon']","['ive crave pho ive killer cold week friend suggest vietnamese food thought pho kim long im glad come herennmy first time <person> sort unsavory experience company food certain ahole displeasure knowing main topic conversation anyways thats neither therennthe pho great friend order orange chicken scallop black bean sauce love fresh ingredient vietnamese cook really add distinct taste set apart chinese food youre gonna vietnamese go <org> highly recommend', 'pho bad az area respect rave review save grace good service esp people vietnamese food server speak good english crowd usually would time patience explain food nnthe reason crowd locate vietnamese asian centric mall large crowd asian shop food grocery mekong supermarket know good pho bad one trust asian nngoing would like vegetarian go texas roadhouse cook steak try explain fine art grill age beef nnif mekong plaza area need vietnamese food go vietnamese restaurant directly across cant recall name large menu full rice dish stuff order like noodle item love dry house special noodle nnif new vietnamese food would like intro guess place might work star lot place go like <fac> dat vang even saigon', '375 starsnni love vietnamese food picky since know good homemade vietnamese food suppose taste like usually manage expectation im outside area could call little saigonnncame visit friend charlotte pho pretty good also intrigue idea <org> vietnamese buffet course come back partake nni impress variety vietnamese dish soup nice see pho dont get wrong love pho great people see theres viet cuisine one dish everything taste pretty close authentic also number central dish mmm bun bo huenngood viet food decent price im fan']"
52,16,52_sandwhich_husband_lamb_lobster,"['sandwhich', 'husband', 'lamb', 'lobster', 'wife', 'delicious', 'foie', 'decide', 'melon', 'taste']","['boyfriend ate <org> anniversary dinner young poor didnt go still nice filling meal order oz filet mignon bearnaise sauce give oz lobster mash potato macaroni cheese order steak medium rare literally melt mouth good steak keen sauce though lobster mash potato good nothing special mac cheese sooo incredible make glad choose eat <org> recommend dip steak mac cheese wish money blow steak nnservice alright two server good refill water glass seem kinda annoyed didnt order much ask bring bread three kind werent good nice ambiance good food sure food worth price give student budget', 'second visit bouchon like first time come certainly didnt disappoint husband town work conference decide stop dinnernnfor visit decide skip wine order cocktail husband absinthe serve traditional way spoon water ice sugar bee knee cocktail gin honey pretty potent nnto start meal decide get foie gras terrine although somewhat pricey 50 easily serve people decide indulge time different preparation foie gras ive try different restaurant <org> foie gras easily favorite sear doesnt lot accompaniment waitress suggest sauterne foie glass one select waaay sweet even dessert wine nnmain entree lamb slightly gamey nice short rib delicious part meal deep fried marrow come entree yummy didnt dessert time stuffed remember profiterole pretty good nnalthough probably cant compare <org> <org> perfect nice romantic meal vega', 'wife decide nice dinner <org> show go dine <org> want check place across way think item menu price reasonable decide give try order cactus rise martini drink menu take first sip surprised good fruity light refreshing could barely taste alcohol know could feel sip nnfor main course cordon blue pasta surprisingly good special petit filet mignon small lobster tail include mash potates light wine sauce piece chorizo sausage though filet lobster bit undersized still taste great wasnt overly stuff end chorizo sausages mashed potato plus add different change flavor plow spuds service exceptional waiter attentive busser refill water every chance nnwould return yesnwould recommend others yes']"
53,16,53_movie_theater_theatre_multiplex,"['movie', 'theater', 'theatre', 'multiplex', 'popcorn', 'seat', 'preview', 'drink', 'grab', 'watch']","['overrated movie theater dont get wrong nothing horrible disappointing hype surround <fac> constant basis would expect firework stuntdevils every movie rest hotel drip really necessary amenity extra would assume movie theater different theater guess maybe popcorn butter fountain make gold thinkinganywaygreat theater average theater dont make special trip', 'overprice moody staff far expensive south point bad service dead go good reason <org> theatre ive ever problem staff plus ridiculously price even though theatre theater 45 boyfriend see movie get snack 55 didnt even get candy boyfriend get hot dog staff shove bag bun get rip short small drink inch half space leave recieved wouldnt normally care wasnt way full pay drink expect fill girl check people skill keep look like want leave finally get movie good movie usher kept patrol constantly movie distract walk theater least time click counter time movie great dont think ill back <org> im gunna stick <org> save 10 deal usher doesnt know job well enough distract people movie pay good money might nice clean service severely lack', 'huge transformation remember <fac> movie theatre grow staple place go movie economy go downhil theatreuntil nowive twice since reopen go see rat movie rat movie movie take time visit bar beforehand grab drink movie someone give menu come theatre grab drink food order couldnt believe could glass wine watch movie theatre heavennnthe seat theatre comfortable clean love experience return wasnt bother price movie since movie ticket nowadays ridiculous id rather pay little experience like go regular theatre well worth']"
54,16,54_dog_hot_fry_chili,"['dog', 'hot', 'fry', 'chili', 'bun', 'fan', 'chicago', 'pastrami', 'topping', 'lemonade']","['love corn dog pay attention mesmerizing color uniform really funny hat could say indeed hot dog stick fan reason best corn dog ever taste dog always cook perfection fresh lemonade excellent try cheese stick know sound disturbingly unhealthy gross non cardiologist point view find actually like deep fried concoction french fry <fac> best location la vega nnif like corn dog lemonade place', 'get showgirl dog showcases ingredient load hot dog scream supremennthis hot dog spot conveniently locate near <org> semicorner <fac> outside staff bring dog readynntheir french fry fry textured delightfully nnif crave hot dog spot place', 'head back strip night gamble streak <org> stop grab snack <org> want something small simple opt 4pd hot dog forget big pd really suppose order number well already screw say hot dog please rate tasty least know hot dog safe friend basket fry even split hot dog think chili would perfect fry hot dog well think tend get delirious snack youve gamble night hit deli 3amnwhere soda machine go']"
55,16,55_show_sexy_act_gay,"['show', 'sexy', 'act', 'gay', 'girl', 'dance', 'prude', 'exhibit', 'zumanity', 'sensual']","['question man extremely talented impression good however show extremely cheesy get sick fake smile fast put sincere genuine act easy see throughnnbefore show start photographer run around take photo group sell show nnyou wont enjoy show unfamiliar american music range 40 70 probably wont enjoy show dont like <org> dance', 'star bawdiness star athletic act get average way overblown show come close others available <org> basically bawdy burlesque show great athlete act intersperse sex gay joke nnit great performer russian lady line swing little person hold leg swing 40 foot audience two girl fishbowl erotic athletic strong man really strong contortionist really contort orgy scene audience participant must like hedonistic rome tame coursennthe mc drag queen really turn guess something everyone perhaps nni go see wont go', 'show sexy mostused word describe zumanity sensual fail mention also hilarious dance act acrobatic act water performance gay lesbian kinky dominatrix scene break comedic number lighten mood inbetween include numerous audienceparticipation segment awkward super funny youre laughing youre sit eye glue action stage try hard look outwardly aroused however wish ticket bit cheap although isnt heavy acrobatics aweinspiring like <org> show ive see zumanity highly entertaining engross definitely fun time']"
56,15,56_bar_southside_place_night,"['bar', 'southside', 'place', 'night', 'smoker', 'fac', 'qc', 'patio', 'chill', 'im']","['find place avoid itnnits tiny hole wall bar acceptable consider live chicago tight bar specialty go friend see friend <person> perform drag show even fun enough money prop fly around bar open floor stage areannhad somewhat attentive bartender overwhelming amount cigarette smoke would fantastic timennnot smoker living city smoking prohibit bar within 15 foot public building must say make appreciate chicago law even management id figure give smoker appropriate area enjoy death stick away whod rather die result desire sonnif youre look good night somewhere let loose enjoy may want venture somewhere else', '<org> sits tuck away side street new town set two level bar restaurant commit serve local seasonal organic food customer nnon enter bar ground floor strike small seven wee table could easily eavesdrop three occupied table exposed stone wall strip wooden floor table give place rustic homely feel whist leather seat contemporary art wall ensure clientele know modern urban bar nnwhilst bar area nice enough two white red glass large glass contain 175ml enjoy shiraz wouldve enjoy properly size large glass even also spite say barman plan eat later wasnt offer menu look decide cut loss go dinner somewhere else im pretty sure place good hope sort soon', 'another house turn bar art gallery downtownnnwho would guess house neon open sign think palm reading place oriental massage parlor ive couple time time im head take guess house signage light would helpful nnas expect small house one bar one bar tender long line say beer selection awesome though lot stuff ive never try nni saturday night pretty crowded find place stand hard without feel like youre someones way think could go outside booze outside ugh downtown even bum booze outside ill sure bring brown bag next timennbecause one person man bar possibly entire place table ton empty wait pick nni dont think ill visit <fac> probably wont able find next time']"
57,15,57_vega_club_bar_drink,"['vega', 'club', 'bar', 'drink', 'winery', 'fun', 'music', 'vegas', 'go', 'trip']","['go wine tour past weekend <org> great time surprise southern nevada beautiful winery close vegas guide tour make hour drive pahrump go fast play fun music video get try different wine blind tasting way helpful information vega know time get bus winery visit beautiful gourmet lunch first one delicious great view vine <person> owner winery animated fun listen learn second winery great experience also way back vega get another blind tasting different red whole experience much fun great activity group would like quick day trip away vega love', 'club amaze look love decor feel like vega club look like take note <person> <org> nnwe able get minus line craziness thank goodness beginning little much mei like bar entrance main room crazy crowd im sure place worth visit vega would friday nnafter push buddhist statue one many time go tao beach return hour clear quite bit really nice super drunk time great time <fac> good music less skanky people couple place experience trip vegas', 'first trip gonna packed work fun trip vegas flight get late decide <org> gonna stop night <org> really beautiful hotel think walk place pretty cool want go back try bar look chic trendy completely different eachother nnthe <org> amaze though frienly server good drink fair price really expect pay alot round drink nnit really beautiful place see beautiful people vega im add list place must go im vega']"
58,14,58_course_golf_play_facility,"['course', 'golf', 'play', 'facility', 'pro', 'game', 'player', 'court', 'basketball', 'hole']","['elect play either <org> course prepare slow round hour club separate ownership <org> hotel guest pay considerably high green fee local resident owner course pack many people course possible little maintain decent pace play sometimes run cart today round take hour <org> lead group three open hole front two group behind quit still group wait tee 18 uncommon occurrence frustrated member time quit join elsewhere current owner little rectify situation demonstrate inclination take bad management new level course <org> sporty diverse <org> <org> date back 1928 pretty wide open make lot wayward shot adjacent fairway proud facility shell former self attempt post review course website write review link function two review post least year old', 'northern california resident like youre look someplace golf phoenix area im say amaze phoenix resident however apparently quite use thisnnokay pay 18 hole nephew rid cart rental club say nephew dozen golf ball entire total come 89 wont even cover green fee course around san francisco area friday morning tee time crazy thatnnthe course straightforward rating slope 719 122 tip 683 117 forward tee honestly think play little easy <org> doesnt <fac> <fac> view comparison two forced carry hole otherwise novice able get around course without want give front 9nnfor muni middle desert pleasantly surprise condition course green tee box brown patch grass far green roll fairly smooth give amount play cant comment pace never saw group front ever group behind fun course great pricennthe caveat course oppressive arizona heat figure much water need bring twice much would reccomend wear widebrim hat long sleeve golf shirt slather sunscreen every exposed piece skin people put year round beyond', 'seriously golf course doesnt allow spectator watch golf tournamentnnplayed <org> tour event course bad shape mud grass rough fairway really patchy bad fact professional event tell play lift clean place within clublength usually lift clean place horrible storm condition already muddy almost always within scorecard length 812 inch time full clublength thats take find good lie many case understand bad lie part game 90 lie pretty sketchy green need cut roll stimp really slow event april grass grow like crazy afford cut em downnnreally disappointed kick player parent course player drive california tournament youre gonna force parent course one group parent force leave 9th hole halfway thru round already another mom tell offer pay fee play would let cart follow son turn tell instead able watch son play go back hotel sat room thanks ruin little family trip vegas watch aspiring golf pro son play tournament nnhorrible customer service bad condition course thats hold event wont back unless round pay someone else spend reason im give star cart attendant morning really friendly green potential lot grass layout fact kind fun par course pretty tough n2 star debatable nice']"
59,14,59_bartender_person_great_beer,"['bartender', 'person', 'great', 'beer', 'bar', 'entertainment', 'noh', 'drink', 'happy', 'vodka']","['wob fabulous bartender great especially <person> <person> <person> best beer tempe quick serve serve good awesome like <person> many beer choose bartender help next sunday every <org> game could possibly want', 'great staff <person> great bartender fantastic', 'place reason look forward saturday sad miss weekend nthe food awesome typical bar food think try everything point even salad unique little way dont forget ask soup special special amazing minestrone couple week ago really hearty almost stew like subtle smokiness special always seasonal nthe beer menu world <person> really know beer happy answer question tap togo cooler like little nirvana seriously never see variety bottle microbrews one place refeshing bar place strong ephasis wellcrafted beer many either local small company guiness yuengling think bottle miller want something familar nthey also make home make jerky selection infused vodka horseradish infuse vodka bloody mary favorite cold noh music play great indie motown bluesnsports fan always find game two noh <person> kind look like <person> awesome']"
60,13,60_happy_hour_slider_beer,"['happy', 'hour', 'slider', 'beer', 'yeah', 'favorite', 'price', 'wing', 'poki', 'spicy']","['happy hour actual joke rule fair happy hour price anybody say happy hour really mean sleazy restaurant owner yeah long island ice tea mention thing alcohol waitress admits use premade mix expensive drink beer garner discount bad item food menu seem discount like <org> crap endamme dont even eat sushi scottsdaleish date eat 15 roll happy hour yes golddigger even roll discount ni suppose could write scottsdale pricing happy hour 2nd date return establishment oh waitress nice would must rather date', 'happy hour review onlynnmet friend half price appetizer discount drink <org> cubs game thursday evening four split order chicken nacho extra cheese order slider calamari poki tuna stack favorite far poki stack kick soy wasabi dress circle plate clear sinus time nacho slider friend favorites okay nothing special calamari special either bread crumb crust marinara instead batter aioli however highly recommend 450 margarita big tasty food two drink bill come 20 person leave stufffed still probably spend less money would ball park food server chipper accomodating even time last round right 6pm happy hour cut buzzer would definitely go back happy hour dont think would want pay regular price', 'two favorite word happy hour happy hour twice day every day make really happy happy hour <org> pub run 36 pm 10 pm midnight nnon first evening vega husband walk pub afternoon early evening happy hour find two seat bar slight wait service help incredibly friendly bartender place incredible beer list include one favorite beer double jack enjoy time <org> much friday return late night happy hour saturday two friend much less crowd get four seat bar problem super friendly service much quicker time friend successful second challenge chug pint beer seven second less get first drink freennthe food try grilled cheese brie bacon bacon completely overwhelm sandwich little brie cheese wouldnt order would go back try food nni definitely back place next visit vegas really good happy hour check fb page deal']"
61,13,61_indian_curry_food_paratha,"['indian', 'curry', 'food', 'paratha', 'pani', 'masala', 'chicken', 'dish', 'restaurant', 'puri']","['place alright though high expectation curry base experience <org> shout outnthis orderedn chicken sweet potato curry excellent dish far base try worth order sweet potato definitely starn chicken pad thai didnt really care thisn tom yum soup badstrong lime flavorn lamb curry normally favorite dish indian place one wasnt good beware whole spice pleasant surprise pn roti paratha pretty good little greasy expect since roti paratha fried flour tortillan veggie samosa alright well come yummy dip saucennso place ok general though sweet potato curry really good actually location really nice bright decor enjoyable visit', '<org> eat home delivery food service finennmost recently goat cheese dish lamb kadai garlic nan curry dish hot spicy medium hot think another indian restaurant afraid make dish hot probably average british palate cant handle though im make assumption herennprice wise fine also u00a315 include tip get cheap closer home similar quality know indian pakistani people say use good indian maybe change ownership take foot gas', 'girlfriend go restaurant two one coupon prefer indian restaurant follow way specific aroma kitschy decor cheap tasty food full indian people kinda like chinese restaurant <org> total oppositennthe restaurant look like supper club modern decor loud music food alright way overprice indian food portion pretty big tho service attentive slownnbottom line probably safe youre indian food virgin go havea coupon discount ive good']"
62,12,62_restaurant_fry_breast_favorite,"['restaurant', 'fry', 'breast', 'favorite', 'lager', 'overly', 'food', 'top', 'sunset', 'duck']","['<org> one top time favorite restaurant nnthe ambiance intimate dark rustic wood copper nnsitting bar watch food cook right front nnthe rack lamb sublime tao combo anything special board especially seafood always incredible margarita cocktail wine great bacon wrap shrimp ftw come plate tortilla bottom rice bean sauce top bacon wrap shrimp top salad come many entree awesome dont forget flan top prickly pear syrup cant go wrong nnits testament good place dont need sign', 'ate <fac> 24 wife two friend relocate milwaukeennsince never contemplate mix beer ice cream satisfy curiosity start evening black lager float thats right ice cream float make dark black lager cocktail dessert lifennzinburger la carte spendy say dont know would work beloved hometown milwaukee get one order four type fry love sweet potato fry yogurt dip sauce zucchini fry parmesan ranchnni order <org> bacon american cheese thousand island dress meat flavorful cook perfectly bun fresh warm puffiness <org> make everything perfect burger exceptionnnthe decor place simple casually elegant vibe energetic definitely fun tasty night', 'great fine din place 45 5nj saturday <person> first time <org> totally love restaurant location surround view nwe seat cute bench overlook mountain sunset even service excellent moment step inside restaurant start meal steam mussel delicious creamy sauce sauce little salty perfect dip bread bread fresh crusty warm among salmon asian twist pork chop halibut honey orange duck breast say among except pork chop didnt try one duck breast fav probabaly best duck breast western style id try definitely get one next time none thing mention creative coctails list get suger snap pea martini amaze taste subtle fresh sweetness snap pea rasberry martini enjoy well nthe experience memorable amaze watch sunset superb dinner great conversationni would go back brunch']"
63,12,63_coffee_iced_latte_drink,"['coffee', 'iced', 'latte', 'drink', 'tea', 'shop', 'tofurky', 'overprice', 'hint', 'danish']","['coffee get white chocolate mocha hubby get hot chai latte really good 475 buck <org> good smoother flavornfood get ham cheese croissant toast quiche lorraine sandwich tasty quiche weird texture food take 15 minute longer coffee arrive food item 775 seem way overprice since tinynoverall would get coffee grand total almost 27 worth leave still hungry nearly satisfy much go get grub <org> leave stuff good cup joe probably wont back unless feel hipster fancy', 'bookmarked list quite time im glad able give place trynni order usual favorite iced coconut latte wow delicious perfect amount caffeine hint coconut small size latte around 459typical price coffee shopnnthe barrista really nice welcome let know first time give quick rundown menu vary coffee smoothy teas blend drink currently seasonal special ask usually would order coffee shop thats suggest different type syrup favorite coconutnni would definitely back <org> whenever im back area', '<org> suprisingly doesnt many real sitdown breakfast option buffet poolside coffee shop look small cafe style place could get something danish eat <org> pricey adequate everything danish egg wrap oatmeal etc mention tip later realize bottled drink water energy drink etc cheap store hall <fac> shop locate next guest elevator also picky eater want coffee iced coffee oatmeal etc <org> right across street <org> commercialized experience <org> also <org> im coffeenut iced mocha taste like one ive <org> <org> roasted bean convenient bit pricey']"
64,12,64_ramen_noodle_broth_rice,"['ramen', 'noodle', 'broth', 'rice', 'pork', 'shio', 'chashu', 'bowl', 'miso', 'egg']","['like clean modern feel <org> huge communal table middle restaurant fan like menu several different appetizer wouldnt usually find ramen spot enjoy spicy tuna crispy rice spicy tuna kind fishy taste crispy rice perfectly fry recommend try chicken ramen dont see everywhere broth surprisingly creamy rich pork broth however prefer pork chashu come pork ramen vs chicken come chicken ramen nnservice good get plate properly clean nnhot tip drivethru take sign lol', 'finally weve get ramen restaurant <org> personally consider <org> ramen restaurant havent actually wanna visitni visit twice place crowd dining area spacious like confortable area also like <org> environment small feel like traditional japanese ramen shop hate seat near entrance wait stand next din area make uncomfortable seat therenive try shio spicy miso pork fry rice house special sauce premium pork chashu kurogoma dangonthe first visit shio ramen totally tasteless fan heavy season ramen soup almost favour spicy miso good also order kurogoma dango girlfriend look pretty really like itni order pork fry rice house special sauce premium pork chashu shio ramen second visit shio pretty good much good previous visit forget order extra egg girlfriend love premium chashu delicious also expensive 398 piece like kid anyway pork fry rice ok tasteless like <org> fry rice well kinda curious house special sauce server tell grave sauce didnt taste grave fried rice maybe grave suppose put top forgotnthe menu ramen sora meaningless look like get lot choice pay attention find four different ramen two different soup base order <org> ramen add topping green onion become negi ramen apply others really necessary put different ramen topping menuni find like monta better', 'love ramen spot pop across la vega valley one locate right next <org> corner <fac> <fac> notice lot people mill around outside wait seat lucky tummy line <org> around pm saturday party two half seat right awaynnthe restaurant small much like ramen spot town one long narrow room table bar seating high chair huge plus usnnto dismay already lobster miso ramen main reason want try place waitress suggest bacon takana garlic fried rice appetizer good even baby like itnni order tonkatsu ramen side extra noodle egg husband order butasan ramen egg im sure taste bud overload salt garlic flavor fried rice find gulp water spoonful soup enjoy broth little salty side taste baby love side noodle eat happilynni cant recall price ramen place town felt like shoku ramenya little pricy service good always water jug full full waitress ask want togo box refuse talk take ramen togo advise heat noodle separately broth dont get soft hunger monster rear head later even happy listen waitress enjoy ramen much leftover reasonnni would come back hopefully ill get try lobster miso ramen']"
